year	hhid	region	zones	woreda	ea	total_valuefert	total_qty_w	real_tpricefert_cens_mrk	formal_credit	informal_credit	ext_acess	ag_rainy_13	filter	num_mem	weight	hh_headage	femhead	attend_sch	mrk_dist_w	worker	safety_net	soil_qty_rev2	hh_s6bq04	hh_s6aq02	asset	hhasset_value	hhasset_value_w	real_hhvalue	land_holding	median_mrk	median_price	median_age	median_soil	ag_rainy_15	ag_rainy_18	mrk_dist	s5bq02	s5bq09	ag_rainy_21	s7q02	s7q04
2013	010208088800603064	1	2	8	10208088686592	694	49	16.6	0	1	1	1	Matched (3)	3	5119.2177734375	60	1	0	21	2	0	2	2705	24	Matched (3)	2729	2729	2729	.82901621	8	15	46	2								
2013	010208088800603079	1	2	8	10208088686592	245	25	14.078462	0	0	1	1	Matched (3)	1	5119.2177734375	84	0	0	21	0	0	2	559	2	Matched (3)	561	561	561	1.38719	8	15	46	2								
2013	010208088800603094	1	2	8	10208088686592	350	25	14.078462	0	1	1	1	Matched (3)	3	5119.2177734375	44	0	1	21	2	0	3	910	29	Matched (3)	939	939	939	.49718601	8	15	46	2								
2013	010208088800603109	1	2	8	10208088686592	364	26	14.078462	0	1	1	1	Matched (3)	1	5119.2177734375	56	1	0	21	1	0	2	115	8	Matched (3)	123	123	123	.48642799	8	15	46	2								
2013	010208088800603124	1	2	8	10208088686592	362	26	14.078462	0	1	1	1	Matched (3)	5	5119.2177734375	56	1	0	21	3	0	2	3799	64	Matched (3)	3863	3863	3863	.3892386	8	15	46	2								
2013	010208088800603140	1	2	8	10208088686592	81	6	14.078462	0	1	1	1	Matched (3)	5	5119.2177734375	84	1	0	21	1	0	2	782	22	Matched (3)	804	804	804	.55034798	8	15	46	2								
2013	010209088800602006	1	2	9	10209089028096	1578	100	15.789474	0	1	1	1	Matched (3)	6	3328.598876953125	63	0	0	21	4	0	1	2010	122	Matched (3)	2132	2132	2132	1.69845	8	15	46	2								
2013	010209088800602024	1	2	9	10209089028096	1580	100	15.8	0	1	1	1	Matched (3)	6	3328.598876953125	44	0	0	21	2	0	3	2090	17	Matched (3)	2107	2107	2107	1.138785	8	15	46	2								
2013	010209088800602043	1	2	9	10209089028096	0	0	14.078462	0	1	1	1	Matched (3)	4	3328.598876953125	71	0	0	21	2	0	2	4755	31	Matched (3)	4786	4786	4786	1.7623401	8	15	46	2								
2013	010209088800602063	1	2	9	10209089028096	1390	100	14.078462	0	1	1	1	Matched (3)	6	3328.598876953125	67	0	0	21	2	0	3	1835	117	Matched (3)	1952	1952	1952	1.3845299	8	15	46	2								
2013	010209088800602083	1	2	9	10209089028096	1585	101	15.703704	1	1	1	1	Matched (3)	8	3328.598876953125	44	0	0	21	4	0	2	2765	111	Matched (3)	2876	2876	2876	1.3250051	8	15	46	2								
2013	010209088800602104	1	2	9	10209089028096	1550	100	15.5	1	0	1	1	Matched (3)	9	3328.598876953125	68	0	0	21	3	0	2	1267	44	Matched (3)	1311	1311	1311	.78778821	8	15	46	2								
2013	010209088800602123	1	2	9	10209089028096	1585	100	16	0	1	1	1	Matched (3)	8	3328.598876953125	44	0	0	21	3	1	3	2280	97	Matched (3)	2377	2377	2377	1.5371751	8	15	46	2								
2013	010209088800602142	1	2	9	10209089028096	0	0	14.078462	0	0	0	1	Matched (3)	2	3328.598876953125	74	1	0	21	0	1	2	235	26	Matched (3)	261	261	261	.7534523	8	15	46	2								
2013	010209088800602162	1	2	9	10209089028096	948	62	15.307693	0	1	1	1	Matched (3)	7	3328.598876953125	59	1	0	21	3	1	3	2807	151	Matched (3)	2958	2958	2958	.53182	8	15	46	2								
2013	010209088800602182	1	2	9	10209089028096	0	0	14.078462	0	0	0	1	Matched (3)	2	3328.598876953125	74	1	0	21	0	1	1	1307	53	Matched (3)	1360	1360	1360	1.311426	8	15	46	2								
2013	010301088800204003	1	3	1	10301088989184	0	0	15	0	0	1	1	Matched (3)	3	1406.640014648438	44	0	1	12	2	1	2	786	47	Matched (3)	833	833	833	.086042002	8	15	46	2								
2013	010301088800204012	1	3	1	10301088989184	0	0	15	0	0	1	1	Matched (3)	7	1406.640014648438	44	0	1	12	4	1	2	1526	64	Matched (3)	1590	1590	1590	.21119	8	15	46	2								
2013	010301088800204023	1	3	1	10301088989184	0	0	15	0	0	0	1	Matched (3)	2	1406.640014648438	78	1	0	12	0	1	2	268	93	Matched (3)	361	361	361	.46679541	8	15	46	2								
2013	010301088800204032	1	3	1	10301088989184	800	50	16	0	1	1	1	Matched (3)	7	1406.640014648438	48	1	1	12	3	1	3	6980	464	Matched (3)	7444	7444	7444	.16649	8	15	46	2								
2013	010301088800204047	1	3	1	10301088989184	41	2	20.5	1	0	0	1	Matched (3)	5	1406.640014648438	44	0	1	12	2	1	1	5605	398	Matched (3)	6003	6003	6003	.065228	8	15	46	2								
2013	010301088800204091	1	3	1	10301088989184	0	0	15	0	1	0	1	Matched (3)	4	1406.640014648438	50	1	1	12	2	1	3	3914	408	Matched (3)	4322	4322	4322	.065228	8	15	46	2								
2013	010301088800204129	1	3	1	10301088989184	0	0	15	0	1	0	1	Matched (3)	6	1406.640014648438	44	0	1	12	2	1	1	10265	334	Matched (3)	10599	10599	10599	.065228	8	15	46	2								
2013	010301088800204139	1	3	1	10301088989184	520	25	20.799999	0	1	1	1	Matched (3)	2	1406.640014648438	44	1	0	12	2	1	2	1542	99	Matched (3)	1641	1641	1641	.16870999	8	15	46	2								
2013	010301088800204148	1	3	1	10301088989184	498	24	20.75	0	0	1	1	Matched (3)	3	1406.640014648438	45	1	0	12	3	1	3	3405	67	Matched (3)	3472	3472	3472	.21945539	8	15	46	2								
2013	010301088800204157	1	3	1	10301088989184	1089	58	20.799999	0	0	1	1	Matched (3)	3	1406.640014648438	59	1	0	12	2	1	2	1604	287	Matched (3)	1891	1891	1891	.57957768	8	15	46	2								
2013	010303010100111044	1	3	3	10303009980416	332	24	13.833333	0	1	1	1	Matched (3)	6	1332.9072265625	64	0	1	12	5	1	2	11564	502	Matched (3)	12066	12066	12066	.26613811	8	15	46	2								
2013	010303088800605002	1	3	3	10303088623616	530	36	15	0	0	1	1	Matched (3)	8	1996.111328125	76	0	0	12	4	1	2	4195	343	Matched (3)	4538	4538	4538	.306898	8	15	46	2								
2013	010303088800605014	1	3	3	10303088623616	1471	100	15	0	0	1	1	Matched (3)	7	1996.111328125	63	0	0	12	6	0	2	4630	247	Matched (3)	4877	4877	4877	.53039998	8	15	46	2								
2013	010303088800605027	1	3	3	10303088623616	735	50	15	0	1	1	1	Matched (3)	7	1996.111328125	79	1	0	12	2	0	2	5780	93	Matched (3)	5873	5873	5873	.244487	8	15	46	2								
2013	010303088800605040	1	3	3	10303088623616	663	75	14.8	0	0	1	1	Matched (3)	8	1996.111328125	58	0	0	12	6	0	2	8251	140	Matched (3)	8391	8391	8391	.41516998	8	15	46	2								
2013	010303088800605052	1	3	3	10303088623616	118	8	14.75	0	0	1	1	Matched (3)	10	1996.111328125	54	0	0	12	6	0	2	4240	171	Matched (3)	4411	4411	4411	.070015997	8	15	46	2								
2013	010303088800605066	1	3	3	10303088623616	1061	72	15	0	0	1	1	Matched (3)	12	1996.111328125	71	0	0	12	10	1	2	16784	214	Matched (3)	16998	16998	16998	.71455199	8	15	46	2								
2013	010303088800605078	1	3	3	10303088623616	735	50	15	0	0	1	1	Matched (3)	11	1996.111328125	72	0	0	12	9	1	2	5720	198	Matched (3)	5918	5918	5918	.82397401	8	15	46	2								
2013	010303088800605107	1	3	3	10303088623616	176	12	14.666667	0	1	1	1	Matched (3)	4	1996.111328125	47	0	1	12	2	0	2	3185	341	Matched (3)	3526	3526	3526	.065228	8	15	46	2								
2013	010303088800605119	1	3	3	10303088623616	74	5	14.8	0	0	1	1	Matched (3)	4	1996.111328125	50	1	0	12	3	0	2	4865	299	Matched (3)	5164	5164	5164	.32415801	8	15	46	2								
2013	010303088800605131	1	3	3	10303088623616	135	9	15	0	0	1	1	Matched (3)	3	1996.111328125	55	1	0	12	2	0	2	2755	288	Matched (3)	3043	3043	3043	.41801	8	15	46	2								
2013	010304088800101001	1	3	4	10304088965120	285	36	14.5	0	0	1	1	Matched (3)	2	2187.842529296875	71	0	0	12	0	1	2	1410	261	Matched (3)	1671	1671	1671	.408041	8	15	46	2								
2013	010304088800101014	1	3	4	10304088965120	1177	100	15.6	0	0	1	1	Matched (3)	8	2187.842529296875	47	0	0	12	3	1	2	4330	216	Matched (3)	4546	4546	4546	.72094202	8	15	46	2								
2013	010304088800101027	1	3	4	10304088965120	847	60	14.5	0	0	1	1	Matched (3)	6	2187.842529296875	47	1	0	12	2	1	2	2058	94	Matched (3)	2152	2152	2152	.55012602	8	15	46	2								
2013	010304088800101040	1	3	4	10304088965120	682	50	14.5	0	0	1	1	Matched (3)	3	2187.842529296875	47	1	0	12	1	1	2	2203	77	Matched (3)	2280	2280	2280	.55273002	8	15	46	2								
2013	010304088800101054	1	3	4	10304088965120	1365	100	14.5	0	0	1	1	Matched (3)	4	2187.842529296875	66	0	0	12	2	1	2	2968	67	Matched (3)	3035	3035	3035	.9035449	8	15	46	2								
2013	010304088800101067	1	3	4	10304088965120	683	50	14.5	0	0	1	1	Matched (3)	4	2187.842529296875	47	1	1	12	1	1	3	2740	255	Matched (3)	2995	2995	2995	.42611989	8	15	46	2								
2013	010304088800101085	1	3	4	10304088965120	682	50	14.5	0	0	1	1	Matched (3)	6	2187.842529296875	47	1	0	12	1	1	2	2183	75	Matched (3)	2258	2258	2258	.839926	8	15	46	2								
2013	010304088800101104	1	3	4	10304088965120	687	50	14.5	0	1	1	1	Matched (3)	6	2187.842529296875	47	1	0	12	2	0	2	2878	93	Matched (3)	2971	2971	2971	.47712699	8	15	46	2								
2013	010304088800101115	1	3	4	10304088965120	186	23	14.5	0	0	1	1	Matched (3)	3	2422.25390625	51	1	0	12	2	1	2	2322	100	Matched (3)	2422	2422	2422	.57692373	8	15	46	2								
2013	010304088800101120	1	3	4	10304088965120	1729	127	14.5	0	1	1	1	Matched (3)	8	2187.842529296875	78	1	0	12	2	1	2	4272	282	Matched (3)	4554	4554	4554	1.228542	8	15	46	2								
2013	010304088800101135	1	3	4	10304088965120	978	80	14.5	0	1	1	1	Matched (3)	9	2187.842529296875	47	0	1	12	3	1	2	4578	261	Matched (3)	4839	4839	4839	.843741	8	15	46	2								
2013	010305088801202001	1	3	5	10305089306624	1298	100	14.5	0	1	1	1	Matched (3)	6	1820.114135742188	47	0	0	12	2	0	2	1484	35	Matched (3)	1519	1519	1519	1.2462339	8	15	46	2								
2013	010305088801202022	1	3	5	10305089306624	650	50	14.5	0	1	1	1	Matched (3)	2	1820.114135742188	48	0	0	12	1	1	2	1539	12	Matched (3)	1551	1551	1551	.885077	8	15	46	2								
2013	010305088801202036	1	3	5	10305089306624	1288	100	14.5	0	1	1	1	Matched (3)	4	1820.114135742188	76	0	0	12	0	0	2	224	12	Matched (3)	236	236	236	1.697453	8	15	46	2								
2013	010305088801202043	1	3	5	10305089306624	300	50	14.5	0	1	0	1	Matched (3)	8	1820.114135742188	47	0	0	12	4	1	2	5832	95	Matched (3)	5927	5927	5927	1.3997937	8	15	46	2								
2013	010305088801202065	1	3	5	10305089306624	1298	100	14.5	0	1	1	1	Matched (3)	10	1820.114135742188	56	0	1	12	4	1	2	4514	76	Matched (3)	4590	4590	4590	1.5572931	8	15	46	2								
2013	010305088801202086	1	3	5	10305089306624	1298	100	14.5	0	1	1	1	Matched (3)	10	1820.114135742188	48	0	1	12	3	0	2	4475	196	Matched (3)	4671	4671	4671	.917413	8	15	46	2								
2013	010305088801202107	1	3	5	10305089306624	0	0	14.5	0	0	0	1	Matched (3)	2	1820.114135742188	57	0	0	12	1	1	2	1685	23	Matched (3)	1708	1708	1708	.7075358	8	15	46	2								
2013	010305088801202130	1	3	5	10305089306624	1598	125	14.5	1	1	1	1	Matched (3)	8	1820.114135742188	60	0	0	12	5	0	1	2774	84	Matched (3)	2858	2858	2858	1.507865	8	15	46	2								
2013	010305088801202152	1	3	5	10305089306624	1299	100	14.5	0	1	1	1	Matched (3)	4	1820.114135742188	78	0	0	12	1	0	2	1668	16	Matched (3)	1684	1684	1684	.62393993	8	15	46	2								
2013	010305088801202174	1	3	5	10305089306624	1938	150	14.5	0	1	1	1	Matched (3)	7	1820.114135742188	68	0	0	12	3	0	2	3546	52	Matched (3)	3598	3598	3598	1.23851	8	15	46	2								
2013	010306088800608043	1	3	6	10306088599552	263	18	14.8	0	1	1	1	Matched (3)	6	1399.748291015625	47	1	1	12	4	1	2	3089	219	Matched (3)	3308	3308	3308	.3247	8	15	46	2								
2013	010306088800608088	1	3	6	10306088599552	680	50	14.5	0	0	1	1	Matched (3)	4	1399.748291015625	47	0	0	12	3	1	2	2301	184	Matched (3)	2485	2485	2485	.26655999	8	15	46	2								
2013	010306088800608112	1	3	6	10306088599552	1310	90	15.230769	0	0	1	1	Matched (3)	8	1399.748291015625	47	0	0	12	3	1	2	4830	199	Matched (3)	5029	5029	5029	.57863498	8	15	46	2								
2013	010306088800608133	1	3	6	10306088599552	1360	100	14.5	0	0	1	1	Matched (3)	7	1399.748291015625	72	0	0	12	5	0	2	3650	54	Matched (3)	3704	3704	3704	1.2857831	8	15	46	2								
2013	010306088800608152	1	3	6	10306088599552	1360	100	14.5	0	0	1	1	Matched (3)	5	1399.748291015625	48	1	0	12	3	1	2	1330	63	Matched (3)	1393	1393	1393	.74189001	8	15	46	2								
2013	010306088800608174	1	3	6	10306088599552	1360	100	14.5	0	0	1	1	Matched (3)	4	1399.748291015625	70	0	0	12	3	0	2	2114	74	Matched (3)	2188	2188	2188	1.3287849	8	15	46	2								
2013	010306088800608196	1	3	6	10306088599552	1360	100	14.8	0	0	1	1	Matched (3)	4	1399.748291015625	47	0	0	12	2	0	2	3900	43	Matched (3)	3943	3943	3943	.400325	8	15	46	2								
2013	010307088800116004	1	3	7	10307088941056	270	15	20	0	0	1	1	Matched (3)	6	1932.643798828125	47	0	1	12	3	1	1	2020	182	Matched (3)	2202	2202	2202	.29158539	8	15	46	2								
2013	010307088800116040	1	3	7	10307088941056	0	0	14.5	0	0	0	1	Matched (3)	2	1932.643798828125	77	1	0	12	1	0	1	94	188	Matched (3)	282	282	282	.3548508	8	15	46	2								
2013	010307088800116064	1	3	7	10307088941056	675	50	14.5	0	0	1	1	Matched (3)	5	1932.643798828125	55	0	1	12	3	1	3	5364	311	Matched (3)	5675	5675	5675	.43154079	8	15	46	2								
2013	010307088800116124	1	3	7	10307088941056	665	50	14.5	0	0	1	1	Matched (3)	5	1932.643798828125	47	1	1	12	3	0	1	4760	314	Matched (3)	5074	5074	5074	.7628566	8	15	46	2								
2013	010307088800709006	1	3	7	10307088941056	714	37	19.5	0	0	0	1	Matched (3)	5	2109.05517578125	47	1	0	12	3	0	2	4538	155	Matched (3)	4693	4693	4693	.26925302	8	15	46	2								
2013	010307088800709025	1	3	7	10307088941056	1410	75	19.375	0	1	0	1	Matched (3)	7	2109.05517578125	52	0	0	12	4	1	2	3049	40	Matched (3)	3089	3089	3089	.48490801	8	15	46	2								
2013	010307088800709043	1	3	7	10307088941056	530	25	21.333334	0	0	0	1	Matched (3)	7	2109.05517578125	78	0	0	12	4	1	2	4609	69	Matched (3)	4678	4678	4678	.81194705	8	15	46	2								
2013	010307088800709061	1	3	7	10307088941056	0	0	14.5	0	0	1	1	Matched (3)	5	2109.05517578125	47	1	0	12	3	1	2	4222	278	Matched (3)	4500	4500	4500	.27545899	8	15	46	2								
2013	010307088800709079	1	3	7	10307088941056	1760	100	17.666666	0	0	1	1	Matched (3)	7	2109.05517578125	72	0	0	12	4	1	2	10728	81	Matched (3)	10809	10809	10809	1.018272	8	15	46	2								
2013	010307088800709097	1	3	7	10307088941056	530	38	14.5	1	0	0	1	Matched (3)	3	2109.05517578125	59	1	0	12	1	1	2	349	23	Matched (3)	372	372	372	.170091	8	15	46	2								
2013	010307088800709115	1	3	7	10307088941056	0	0	14.5	0	1	1	1	Matched (3)	5	2109.05517578125	47	0	0	12	2	0	2	6619	39	Matched (3)	6658	6658	6658	.59866202	8	15	46	2								
2013	010307088800709133	1	3	7	10307088941056	531	37	14.5	0	1	0	1	Matched (3)	4	2109.05517578125	47	0	1	12	2	0	2	661	326	Matched (3)	987	987	987	.24694699	8	15	46	2								
2013	010307088800709167	1	3	7	10307088941056	399	28	14.5	0	0	1	1	Matched (3)	4	557.9511108398438	47	0	0	12	2	0	1	3685	267	Matched (3)	3952	3952	3952	.15322	8	15	46	2								
2013	010307088800709171	1	3	7	10307088941056	1590	150	14.5	1	0	1	1	Matched (3)	5	2109.05517578125	60	1	0	12	3	1	2	10310	272	Matched (3)	10582	10582	10582	1.2751449	8	15	46	2								
2013	010309010100101001	1	3	9	10309009932288	1150	100	11.6	0	1	1	1	Matched (3)	9	1513.781127929688	70	0	1	12	5	1	2	4720	222	Matched (3)	4942	4942	4942	.51306897	8	15	46	2								
2013	010309010100101141	1	3	9	10309009932288	850	75	14.5	0	0	0	1	Matched (3)	1	1513.781127929688	76	0	0	12	0	1	1	2170	147	Matched (3)	2317	2317	2317	.065228	8	15	46	2								
2013	010401088801204003	1	4	1	10401088536576	2156	155	19	0	1	1	1	Matched (3)	9	2636.074462890625	44	0	0	12	4	0	2	2217	61	Matched (3)	2278	2278	2278	2.191185	8	15	46	2								
2013	010401088801204022	1	4	1	10401088536576	1020	102	15	0	0	1	1	Matched (3)	7	2636.074462890625	71	0	0	12	5	0	2	2095	66	Matched (3)	2161	2161	2161	3.227021	8	15	46	2								
2013	010401088801204045	1	4	1	10401088536576	941	71	15	0	1	1	1	Matched (3)	6	2636.074462890625	76	0	0	12	2	0	3	1145	8	Matched (3)	1153	1153	1153	2.122051	8	15	46	2								
2013	010401088801204063	1	4	1	10401088536576	1875	141	15	0	1	1	1	Matched (3)	4	2636.074462890625	46	1	0	12	4	0	2	4013	61	Matched (3)	4074	4074	4074	2.1893587	8	15	46	2								
2013	010401088801204081	1	4	1	10401088536576	2004	148	15.2	0	1	1	1	Matched (3)	7	2636.074462890625	57	0	0	12	4	0	2	2127	46	Matched (3)	2173	2173	2173	3.0479	8	15	46	2								
2013	010401088801204099	1	4	1	10401088536576	2165	157	15.2	0	0	1	1	Matched (3)	3	2636.074462890625	58	0	0	12	2	0	2	1695	51	Matched (3)	1746	1746	1746	1.9170001	8	15	46	2								
2013	010401088801204118	1	4	1	10401088536576	1168	88	15	0	1	1	1	Matched (3)	4	2636.074462890625	44	0	0	12	2	0	2	1900	59	Matched (3)	1959	1959	1959	1.31642	8	15	46	2								
2013	010401088801204136	1	4	1	10401088536576	2204	150	25.142857	0	1	1	1	Matched (3)	4	2636.074462890625	44	0	0	12	2	0	1	1953	30	Matched (3)	1983	1983	1983	1.879665	8	15	46	2								
2013	010401088801204154	1	4	1	10401088536576	1699	125	15	1	0	1	1	Matched (3)	4	2636.074462890625	44	0	1	12	2	0	2	1566	24	Matched (3)	1590	1590	1590	1.3170841	8	15	46	2								
2013	010401088801204172	1	4	1	10401088536576	2264	170	15.733334	0	1	1	1	Matched (3)	6	2636.074462890625	56	0	0	12	4	1	2	2935	39	Matched (3)	2974	2974	2974	2.655364	8	15	46	2								
2013	010403020100109023	1	4	3	10403020013568	2807	202	14.078462	0	0	1	1	Matched (3)	10	1598.929077148438	56	0	0	12	9	0	1	51220	1233	Matched (3)	52453	17947	17947	3.1953876	8	15	46	2								
2013	010403020100109095	1	4	3	10403020013568	690	50	14.078462	0	0	1	1	Matched (3)	4	1598.929077148438	47	1	1	12	2	0	3	1383	552	Matched (3)	1935	1935	1935	.284722	8	15	46	2								
2013	010403020100109119	1	4	3	10403020013568	2475	175	14.333333	0	1	1	1	Matched (3)	2	1598.929077148438	66	0	0	12	1	0	1	1425	223	Matched (3)	1648	1648	1648	3.404211	8	15	46	2								
2013	010403020100109131	1	4	3	10403020013568	1459	100	15.3	0	0	1	1	Matched (3)	4	1598.929077148438	47	0	1	12	2	0	2	7133	345	Matched (3)	7478	7478	7478	.79278797	8	15	46	2								
2013	010403088800404002	1	4	3	10403089219584	2376.799957275391	173	14.078462	0	0	1	1	Matched (3)	5	2733.142578125	47	1	0	12	5	1	2	8390	67	Matched (3)	8457	8457	8457	1.5278699	8	15	46	2								
2013	010403088800404014	1	4	3	10403089219584	1372	100	14.078462	1	0	0	1	Matched (3)	7	2733.142578125	65	0	0	12	5	0	2	1320	54	Matched (3)	1374	1374	1374	1.89517	8	15	46	2								
2013	010403088800404027	1	4	3	10403089219584	1151	84	14.078462	0	1	0	1	Matched (3)	6	2733.142578125	61	1	0	12	3	0	2	690	10	Matched (3)	700	700	700	1.387385	8	15	46	2								
2013	010403088800404040	1	4	3	10403089219584	1205	88	14.078462	0	1	1	1	Matched (3)	7	2733.142578125	55	0	0	12	7	0	2	5360	54	Matched (3)	5414	5414	5414	1.448905	8	15	46	2								
2013	010403088800404053	1	4	3	10403089219584	2383	172	14.714286	0	0	0	1	Matched (3)	7	2733.142578125	62	0	0	12	4	1	2	2655	50	Matched (3)	2705	2705	2705	2.4813249	8	15	46	2								
2013	010403088800404065	1	4	3	10403089219584	2385	174	14.078462	0	1	0	1	Matched (3)	7	2733.142578125	61	0	0	12	5	1	2	3286	29	Matched (3)	3315	3315	3315	2.595335	8	15	46	2								
2013	010403088800404079	1	4	3	10403089219584	1370	100	14.078462	0	1	0	1	Matched (3)	3	2733.142578125	47	0	0	12	3	1	1	2455	55	Matched (3)	2510	2510	2510	1.97247	8	15	46	2								
2013	010403088800404093	1	4	3	10403089219584	1205	88	14.078462	0	1	0	1	Matched (3)	3	2733.142578125	52	1	0	12	2	0	2	2050	31	Matched (3)	2081	2081	2081	.91174501	8	15	46	2								
2013	010403088800404106	1	4	3	10403089219584	1413	103	14.078462	0	1	0	1	Matched (3)	8	2733.142578125	47	0	0	12	3	0	2	2030	56	Matched (3)	2086	2086	2086	1.87147	8	15	46	2								
2013	010403088800404118	1	4	3	10403089219584	1436	104	14.078462	0	1	1	1	Matched (3)	8	2733.142578125	47	0	0	12	4	1	2	5365	66	Matched (3)	5431	5431	5431	2.20785	8	15	46	2								
2013	010404088800103001	1	4	4	10404088512512	659	50	14.078462	1	1	0	1	Matched (3)	7	1709.260620117188	47	0	1	5	2	1	1	788	348	Matched (3)	1136	1136	1136	.86789989	8	15	46	2								
2013	010404088800103011	1	4	4	10404088512512	88	8	14.078462	0	1	0	1	Matched (3)	4	1709.260620117188	47	1	0	5	1	0	1	1720	37	Matched (3)	1757	1757	1757	.22176631	8	15	46	2								
2013	010404088800103016	1	4	4	10404088512512	1001	81	14.078462	1	1	0	1	Matched (3)	7	1709.260620117188	49	0	0	5	2	0	1	1317	15	Matched (3)	1332	1332	1332	.37112501	8	15	46	2								
2013	010404088800103031	1	4	4	10404088512512	0	0	14.078462	0	0	0	1	Matched (3)	2	1709.260620117188	88	0	0	5	0	1	2	332	10	Matched (3)	342	342	342	.29753199	8	15	46	2								
2013	010404088800103047	1	4	4	10404088512512	1308	101	14.078462	1	1	1	1	Matched (3)	6	1709.260620117188	59	0	0	5	5	1	2	3137	67	Matched (3)	3204	3204	3204	.77095497	8	15	46	2								
2013	010404088800103062	1	4	4	10404088512512	823	66	14.078462	1	1	0	1	Matched (3)	7	1709.260620117188	47	0	0	5	3	0	1	2230	28	Matched (3)	2258	2258	2258	.87528133	8	15	46	2								
2013	010404088800103077	1	4	4	10404088512512	659	50	14.078462	0	1	0	1	Matched (3)	2	1709.260620117188	66	0	0	5	1	0	1	370	7	Matched (3)	377	377	377	.75134659	8	15	46	2								
2013	010404088800103092	1	4	4	10404088512512	853	67	14.078462	1	1	1	1	Matched (3)	4	1709.260620117188	47	1	0	5	2	1	2	2268	57	Matched (3)	2325	2325	2325	.3524833	8	15	46	2								
2013	010404088800103107	1	4	4	10404088512512	650	50	14.078462	1	1	0	1	Matched (3)	4	1709.260620117188	47	1	0	5	1	0	1	1450	28	Matched (3)	1478	1478	1478	.49152789	8	15	46	2								
2013	010404088800103122	1	4	4	10404088512512	653	50	14.078462	1	1	0	1	Matched (3)	5	1709.260620117188	47	1	0	5	1	1	2	1485	41	Matched (3)	1526	1526	1526	.41203874	8	15	46	2								
2013	010404088800103137	1	4	4	10404088512512	0	0	14.078462	0	0	0	1	Matched (3)	2	1709.260620117188	47	1	0	5	2	1	2	618	7	Matched (3)	625	625	625	.31872246	8	15	46	2								
2013	010405088800701004	1	4	5	10405088854016	0	0	14.078462	0	1	0	1	Matched (3)	9	1914.927978515625	47	0	0	12	3	1	2	1920	20	Matched (3)	1940	1940	1940	1.5568199	8	15	46	2								
2013	010405088800701025	1	4	5	10405088854016	0	0	14.078462	0	1	0	1	Matched (3)	6	1914.927978515625	47	0	1	12	2	0	2	1783	34	Matched (3)	1817	1817	1817	1.57599	8	15	46	2								
2013	010405088800701046	1	4	5	10405088854016	0	0	14.078462	0	1	1	1	Matched (3)	8	1914.927978515625	47	0	1	12	4	1	2	3787	30	Matched (3)	3817	3817	3817	1.3283349	8	15	46	2								
2013	010405088800701070	1	4	5	10405088854016	0	0	14.078462	0	1	1	1	Matched (3)	6	1914.927978515625	47	0	0	12	3	0	3	1730	21	Matched (3)	1751	1751	1751	2.0532136	8	15	46	2								
2013	010405088800701114	1	4	5	10405088854016	582	50	14.078462	0	1	1	1	Matched (3)	8	1914.927978515625	56	0	1	12	4	0	2	2429	26	Matched (3)	2455	2455	2455	2.1750212	8	15	46	2								
2013	010405088800701135	1	4	5	10405088854016	627	51	14.078462	0	0	1	1	Matched (3)	8	1914.927978515625	65	0	0	12	6	1	2	4251	24	Matched (3)	4275	4275	4275	4.2176619	8	15	46	2								
2013	010405088800701158	1	4	5	10405088854016	628	48	14.242424	1	0	1	1	Matched (3)	6	1914.927978515625	47	0	1	12	2	0	2	1403	53	Matched (3)	1456	1456	1456	1.4232	8	15	46	2								
2013	010405088800701179	1	4	5	10405088854016	1392	111	14.078462	0	1	1	1	Matched (3)	6	1914.927978515625	47	0	1	12	3	1	2	2770	19	Matched (3)	2789	2789	2789	1.752215	8	15	46	2								
2013	010405088800701200	1	4	5	10405088854016	627	51	14.078462	0	0	1	1	Matched (3)	6	1914.927978515625	47	0	0	12	2	0	2	475	31	Matched (3)	506	506	506	1.74796	8	15	46	2								
2013	010406088800803003	1	4	6	10406089195520	530	50	14.078462	0	0	1	1	Matched (3)	9	1107.608276367188	47	0	1	12	4	0	1	5574	38	Matched (3)	5612	5612	5612	2.7272229	8	15	46	2								
2013	010406088800803033	1	4	6	10406089195520	0	0	14.078462	0	1	0	1	Matched (3)	11	1107.608276367188	55	1	0	12	6	0	1	5384	807	Matched (3)	6191	6191	6191	2.1139369	8	15	46	2								
2013	010406088800803055	1	4	6	10406089195520	0	0	14.078462	0	0	0	1	Matched (3)	6	1107.608276367188	47	0	0	12	4	0	1	1842	376	Matched (3)	2218	2218	2218	.90610802	8	15	46	2								
2013	010406088800803074	1	4	6	10406089195520	0	0	14.078462	0	0	0	1	Matched (3)	9	1107.608276367188	50	0	0	12	3	1	1	15328	6988	Matched (3)	22316	17947	17947	1.50202	8	15	46	2								
2013	010408088800402020	1	4	8	10408088829952	1377	100	15	1	0	1	1	Matched (3)	8	2511.171875	47	0	0	21	2	0	2	1236	19	Matched (3)	1255	1255	1255	.90131795	8	15	46	2								
2013	010408088800402039	1	4	8	10408088829952	1350	50	28.799999	0	0	1	1	Matched (3)	5	2511.171875	47	0	1	21	2	0	1	1175	84	Matched (3)	1259	1259	1259	9.9663849	8	15	46	2								
2013	010408088800402054	1	4	8	10408088829952	1056.199981689453	50	21.130001	1	0	1	1	Matched (3)	7	2511.171875	47	1	0	21	4	0	1	2460	17	Matched (3)	2477	2477	2477	4.2268782	8	15	46	2								
